,ages,list_price,num_reviews,piece_count,play_star_rating,prod_desc,prod_id,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country,height,width,length
195,10+,9.99,5.0,143.0,4.6,7,41599.0,Easy,Wonder Woman™,5.0,BrickHeadz,5.0,US,1,0.1864448250550526,0.1846505179022918
196,10+,9.99,3.0,122.0,2.7,11,41598.0,Very Easy,The Flash™,4.0,BrickHeadz,3.0,US,1,0.1864448250550526,0.1846505179022918
197,10+,9.99,1.0,135.0,1.0,6,41600.0,Very Easy,Aquaman™,4.0,BrickHeadz,3.0,US,1,0.1864448250550526,0.1846505179022918
198,10+,9.99,2.0,108.0,3.5,7,41601.0,Easy,Cyborg™,5.0,BrickHeadz,4.0,US,1,0.1864448250550526,0.1846505179022918
199,10+,19.99,16.82623813551358,209.0,4.337640663742107,11,41610.0,0.16760459995106436,Tactical Batman™ & Superman™,0.13212625397602154,BrickHeadz,0.14639915178207324,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
200,8-12,79.99,7.0,712.0,3.7,11,41232.0,Average,Super Hero High School,3.9,DC Super Hero Girls,3.6,US,11,12,3
201,7-12,24.99,4.0,206.0,5.0,7,41230.0,Easy,Batgirl™ Batjet Chase,4.5,DC Super Hero Girls,4.3,US,3,6,6
202,7-12,29.99,2.0,217.0,5.0,9,41231.0,Average,Harley Quinn™ to the rescue,5.0,DC Super Hero Girls,4.5,US,1,4,2
203,7-12,14.99,2.0,145.0,4.5,5,41233.0,Average,Lashina™ Tank,4.0,DC Super Hero Girls,5.0,US,1,1,3
204,14+,269.99,47.0,2526.0,4.5,7,76052.0,Average,Batman™ Classic TV Series – Batcave,4.6,DC Comics™ Super Heroes,4.2,US,18,22,7
205,9-12,99.99,16.82623813551358,1078.0,4.337640663742107,7,41239.0,0.16760459995106436,Eclipso™ Dark Palace,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,US,14,10,5
206,8-14,79.99,11.0,759.0,4.2,8,76055.0,Average,Batman™: Killer Croc™ Sewer Smash,4.3,DC Comics™ Super Heroes,3.9,US,3,6,11
207,7-14,59.99,9.0,563.0,4.7,10,76054.0,Easy,Batman™: Scarecrow™ Harvest of Fear,4.6,DC Comics™ Super Heroes,4.4,US,3,9,12
208,7-12,59.99,16.82623813551358,432.0,4.337640663742107,8,41238.0,0.16760459995106436,Lena Luthor™ Kryptomite™ Factory,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,US,8,2,11
209,7-12,44.99,1.0,351.0,5.0,9,41237.0,Average,Batgirl™ Secret Bunker,5.0,DC Super Hero Girls,5.0,US,5,8,1
210,7-14,29.99,18.0,306.0,4.5,7,76045.0,Average,Kryptonite Interception,4.6,DC Comics™ Super Heroes,4.3,US,1,3,7
211,6-12,29.99,7.0,286.0,5.0,7,76075.0,Easy,Wonder Woman™ Warrior Battle,4.7,DC Comics™ Super Heroes,4.8,US,2,7,6
212,6-12,29.99,8.0,257.0,4.5,9,76056.0,Average,Batman™: Rescue from Ra's al Ghul™,4.4,DC Comics™ Super Heroes,3.9,US,3,7,4
213,6-12,19.99,32.0,174.0,4.6,8,76025.0,Easy,Green Lantern vs. Sinestro,4.8,DC Comics™ Super Heroes,4.7,US,1,6,7
214,7-12,14.99,2.0,142.0,4.5,7,41234.0,Average,Bumblebee™ Helicopter,4.0,DC Super Hero Girls,3.5,US,2,3,3
215,6-12,12.99,30.0,91.0,4.3,9,76044.0,Easy,Clash of the Heroes,4.3,DC Comics™ Super Heroes,4.4,US,4,4,7
216,10+,9.99,11.0,91.0,3.8,10,41585.0,Very Easy,Batman™,4.9,BrickHeadz,4.7,US,1,0.1864448250550526,0.1846505179022918
217,5-12,9.99,3.0,93.0,4.7,8,76068.0,Easy,Mighty Micros: Superman™ vs. Bizarro™,4.7,DC Comics™ Super Heroes,5.0,US,1,1,2
218,10+,9.99,12.0,151.0,3.3,10,41588.0,Easy,The Joker™,4.8,BrickHeadz,4.7,US,1,0.1864448250550526,0.1846505179022918
219,10+,9.99,10.0,101.0,4.3,8,41587.0,Very Easy,Robin™,4.8,BrickHeadz,4.9,US,1,0.1864448250550526,0.1846505179022918
220,5-12,9.99,1.0,83.0,5.0,7,76069.0,Easy,Mighty Micros: Batman™ vs. Killer Moth™,5.0,DC Comics™ Super Heroes,5.0,US,2,1,2
221,5-12,9.99,2.0,85.0,5.0,8,76070.0,Easy,Mighty Micros: Wonder Woman™ vs. Doomsday™,5.0,DC Comics™ Super Heroes,5.0,US,1,1,2
222,10+,9.99,9.0,99.0,3.5,8,41586.0,Easy,Batgirl™,4.3,BrickHeadz,4.6,US,1,0.1864448250550526,0.1846505179022918
223,8-12,79.99,7.0,712.0,3.7,11,41232.0,Average,Super Hero High School,3.9,DC Super Hero Girls,3.6,US,11,12,3
224,7-12,24.99,4.0,206.0,5.0,7,41230.0,Easy,Batgirl™ Batjet Chase,4.5,DC Super Hero Girls,4.3,US,3,6,6
225,7-12,29.99,2.0,217.0,5.0,9,41231.0,Average,Harley Quinn™ to the rescue,5.0,DC Super Hero Girls,4.5,US,1,4,2
226,7-12,14.99,2.0,145.0,4.5,5,41233.0,Average,Lashina™ Tank,4.0,DC Super Hero Girls,5.0,US,1,1,3
227,9-12,99.99,16.82623813551358,1078.0,4.337640663742107,7,41239.0,0.16760459995106436,Eclipso™ Dark Palace,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,US,14,10,5
228,7-12,59.99,16.82623813551358,432.0,4.337640663742107,8,41238.0,0.16760459995106436,Lena Luthor™ Kryptomite™ Factory,0.13212625397602154,DC Super Hero Girls,0.14639915178207324,US,8,2,11
229,7-12,44.99,1.0,351.0,5.0,9,41237.0,Average,Batgirl™ Secret Bunker,5.0,DC Super Hero Girls,5.0,US,5,8,1
230,7-12,14.99,2.0,142.0,4.5,7,41234.0,Average,Bumblebee™ Helicopter,4.0,DC Super Hero Girls,3.5,US,2,3,3
231,7-14,14.99,16.82623813551358,56.0,4.337640663742107,20,71287.0,0.16760459995106436,Teen Titans Go!™ Fun Pack,0.13212625397602154,DIMENSIONS™,0.14639915178207324,US,3,1,1
232,7-14,89.99,6.0,267.0,4.7,9,71171.0,Average,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,4.3,DIMENSIONS™,4.0,US,6,7,4
233,7-14,14.99,1.0,56.0,4.0,15,71343.0,Easy,The Powerpuff Girls™ Fun Pack,5.0,DIMENSIONS™,5.0,US,2,2,1
234,7-14,24.99,16.82623813551358,93.0,4.337640663742107,18,71346.0,0.16760459995106436,The Powerpuff Girls™ Team Pack,0.13212625397602154,DIMENSIONS™,0.14639915178207324,US,2,1,1
235,7-14,14.99,1.0,56.0,5.0,15,71349.0,Easy,Beetlejuice™ Fun Pack,5.0,DIMENSIONS™,5.0,US,2,1,1
236,7-14,24.99,2.0,105.0,3.5,15,71255.0,Easy,Teen Titans Go!™ Team Pack,4.0,DIMENSIONS™,3.5,US,3,2,2
237,7-14,49.99,5.0,259.0,4.8,8,71242.0,Average,Ghostbusters™ Story Pack,4.2,DIMENSIONS™,3.6,US,1,1,2
238,7-14,44.99,2.0,156.0,4.5,11,71264.0,Easy,THE LEGO® BATMAN MOVIE Story Pack,4.5,DIMENSIONS™,3.5,US,1,2,1
239,7-14,29.99,2.0,118.0,5.0,13,71267.0,Average,Goonies™ Level Pack,5.0,DIMENSIONS™,5.0,US,1,5,0.1846505179022918
240,7-14,29.99,6.0,76.0,4.2,11,71248.0,Easy,Mission: Impossible™ Level Pack,4.5,DIMENSIONS™,3.4,US,1,1,2
241,7-14,24.99,2.0,92.0,4.0,10,71229.0,Easy,DC Comics™ Team Pack,4.0,DIMENSIONS™,3.5,US,1,1,1
242,7-14,24.99,11.0,96.0,3.4,10,71235.0,Average,Midway Arcade™ Level Pack,3.2,DIMENSIONS™,3.7,US,1,1,2
243,7-14,14.99,1.0,64.0,5.0,18,71348.0,Very Easy,Harry Potter™ Fun Pack,5.0,DIMENSIONS™,5.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
244,7-14,14.99,2.0,46.0,5.0,13,71266.0,Average,LEGO® City Fun Pack,5.0,DIMENSIONS™,5.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
245,7-14,11.99,7.0,40.0,4.5,10,71238.0,Easy,Cyberman™ Fun Pack,4.6,DIMENSIONS™,4.3,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
246,7-14,11.99,3.0,39.0,4.0,16,71218.0,Easy,LEGO® DIMENSIONS™ Gollum Fun Pack,4.3,DIMENSIONS™,3.7,US,1,1,2
247,7-14,11.99,4.0,59.0,4.0,10,71232.0,Average,LEGO® DIMENSIONS™ Eris Fun Pack,3.8,DIMENSIONS™,3.0,US,1,3,2
248,16+,349.99,171.0,4080.0,4.5,6,71040.0,Challenging,The Disney Castle,4.7,Disney™,4.5,US,29,8,12
249,14+,199.99,52.0,2294.0,3.3,7,71042.0,Average,Silent Mary,4.5,Disney™,4.3,US,18,8,26
250,6-12,79.99,5.0,701.0,4.0,11,41148.0,Average,Elsa's Magical Ice Palace,4.0,Disney™,3.8,US,12,11,7
251,6-12,69.99,3.0,585.0,4.3,10,41154.0,Challenging,Cinderella's Dream Castle,4.3,Disney™,3.3,US,13,9,4
252,6-12,49.99,3.0,380.0,4.3,10,41153.0,Average,Ariel's Royal Celebration Boat,4.3,Disney™,3.3,US,6,4,9
253,6-12,39.99,3.0,307.0,4.7,11,41150.0,Easy,Moana’s Ocean Voyage,4.7,Disney™,4.7,US,6,5,5
254,6-12,39.99,3.0,322.0,4.7,11,41152.0,Easy,Sleeping Beauty's Fairytale Castle,4.3,Disney™,4.3,US,11,4,2
255,6-12,39.99,4.0,350.0,4.3,7,41146.0,Average,Cinderella's Enchanted Evening,4.8,Disney™,4.3,US,4,2,9
256,4-7,34.99,2.0,191.0,5.0,14,10744.0,Average,Thunder Hollow Crazy 8 Race,5.0,Juniors,4.5,US,1,1,2
257,5-12,29.99,2.0,222.0,5.0,10,41145.0,Average,Ariel and the Magical Spell,5.0,Disney™,4.5,US,5,5,3
258,4-7,24.99,3.0,94.0,4.7,12,10736.0,Average,Anna & Elsa's Frozen Playground,4.7,Juniors,4.7,US,7,7,5
259,4-7,19.99,2.0,116.0,5.0,9,10743.0,Easy,Smokey's Garage,4.5,Juniors,5.0,US,1,1,2
260,4-7,19.99,2.0,95.0,2.5,10,10742.0,Easy,Willy's Butte Speed Training,3.0,Juniors,3.0,US,1,1,2
261,5-12,19.99,16.82623813551358,125.0,4.337640663742107,7,41155.0,0.16760459995106436,Elsa's Market Adventure,0.13212625397602154,Disney™,0.14639915178207324,US,5,3,2
262,5-12,14.99,1.0,104.0,5.0,11,41151.0,Average,Mulan's Training Day,5.0,Disney™,5.0,US,4,2,2
263,4-7,9.99,8.0,47.0,3.9,8,10730.0,Very Easy,Lightning McQueen Speed Launcher,4.0,Juniors,3.9,US,1,1,2
264,4-7,9.99,3.0,62.0,4.3,13,10733.0,Easy,Mater's Junkyard,4.7,Juniors,5.0,US,1,1,2
265,6+,9.99,1.0,115.0,4.0,5,40307.0,Easy,Castle Interior Kit,5.0,Disney™,4.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
266,6+,9.99,1.0,80.0,5.0,4,40388.0,Easy,Mini-Doll Dress-Up Kit,5.0,Disney™,5.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
267,4-7,9.99,1.0,75.0,5.0,13,10732.0,0.16760459995106436,Guido and Luigi's Pit Stop,5.0,Juniors,5.0,US,1,1,1
268,4-7,9.99,3.0,59.0,4.3,10,10731.0,Easy,Cruz Ramirez Race Simulator,5.0,Juniors,4.3,US,1,1,2
269,10+,9.99,6.0,118.0,3.3,11,41594.0,Very Easy,Captain Armando Salazar,5.0,BrickHeadz,4.7,US,1,0.1864448250550526,0.1846505179022918
270,5-12,29.99,11.0,174.0,4.3,9,41066.0,Easy,Anna & Kristoff’s Sleigh Adventure,4.0,Disney™,3.8,US,2,2,6
271,5-12,24.99,2.0,205.0,5.0,12,41149.0,Challenging,Moana’s Island Adventure,4.5,Disney™,4.5,US,5,9,3
272,5-12,19.99,1.0,186.0,5.0,9,41142.0,Very Easy,Palace Pets Royal Castle,5.0,Disney™,5.0,US,6,5,5
273,5-12,19.99,2.0,153.0,5.0,11,41147.0,Easy,Anna's Snow Adventure,5.0,Disney™,5.0,US,2,3,3
274,10+,9.99,9.0,109.0,3.6,12,41593.0,Easy,Captain Jack Sparrow,4.8,BrickHeadz,4.6,US,1,0.1864448250550526,0.1846505179022918
275,10+,9.99,10.0,139.0,4.2,13,41595.0,Easy,Belle,4.8,BrickHeadz,4.7,US,1,0.1864448250550526,0.1846505179022918
276,10+,9.99,2.0,116.0,5.0,15,41596.0,Average,Beast,5.0,BrickHeadz,5.0,US,1,0.1864448250550526,0.1846505179022918
277,5-12,9.99,16.82623813551358,75.0,4.337640663742107,7,41144.0,0.16760459995106436,Petite's Royal Stable,0.13212625397602154,Disney™,0.14639915178207324,US,3,5,1
278,5-12,5.99,16.82623813551358,61.0,4.337640663742107,7,41143.0,0.16760459995106436,Berry's Kitchen,0.13212625397602154,Disney™,0.14639915178207324,US,2,5,1
279,2-5,29.99,16.82623813551358,22.0,4.337640663742107,13,10880.0,0.16760459995106436,T. rex Tower,0.13212625397602154,DUPLO®,0.14639915178207324,US,4,3,6
280,2-5,19.99,1.0,24.0,4.337640663742107,12,10879.0,0.16760459995106436,Gentle Giants Petting Zoo,5.0,DUPLO®,0.14639915178207324,US,5,6,5
281,2-5,109.99,22.0,134.0,4.6,11,10508.0,Average,Deluxe Train Set,4.1,DUPLO®,3.7,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
282,2-5,99.99,8.0,163.0,4.9,8,10805.0,Easy,Around the World,5.0,DUPLO®,4.8,US,8,7,3
283,2-5,79.99,1.0,106.0,4.0,11,10840.0,Easy,Big Fair,5.0,DUPLO®,4.0,US,14,7,6
284,2-5,59.99,16.82623813551358,104.0,4.337640663742107,11,10869.0,0.16760459995106436,Farm Adventures,0.13212625397602154,DUPLO®,0.14639915178207324,US,9,8,3
285,2-5,59.99,16.82623813551358,98.0,4.337640663742107,10,10836.0,0.16760459995106436,Town Square,0.13212625397602154,DUPLO®,0.14639915178207324,US,11,14,3
286,2-5,49.99,1.0,67.0,5.0,10,10813.0,Average,Big Construction Site,5.0,DUPLO®,5.0,US,3,3,5
287,2-5,49.99,16.82623813551358,71.0,4.337640663742107,10,10864.0,0.16760459995106436,Large Playground Brick Box,0.13212625397602154,DUPLO®,0.14639915178207324,US,7,11,5
288,2-5,44.99,11.0,52.0,4.9,10,10507.0,Easy,My First Train Set,4.7,DUPLO®,4.4,US,3,29,68
289,2-5,39.99,16.82623813551358,69.0,4.337640663742107,10,10835.0,0.16760459995106436,Family House,0.13212625397602154,DUPLO®,0.14639915178207324,US,11,14,3
290,2-5,39.99,16.82623813551358,70.0,4.337640663742107,12,10844.0,0.16760459995106436,Minnie Mouse Bow-tique,0.13212625397602154,DUPLO®,0.14639915178207324,US,11,5,5
291,2-5,39.99,16.82623813551358,61.0,4.337640663742107,11,10841.0,0.16760459995106436,Fun Family Fair,0.13212625397602154,DUPLO®,0.14639915178207324,US,9,8,7
292,2-5,39.99,3.0,28.0,5.0,9,10846.0,Easy,Flo's Café,5.0,DUPLO®,4.5,US,5,4,2
293,2-5,34.99,3.0,48.0,5.0,11,10827.0,Very Easy,Mickey & Friends Beach House,5.0,DUPLO®,5.0,US,9,7,3
294,2-5,29.99,2.0,57.0,5.0,9,10834.0,Average,Pizzeria,5.0,DUPLO®,5.0,US,7,7,3
295,2-5,29.99,3.0,28.0,4.3,14,10823.0,Average,Batwing Adventure,4.3,DUPLO®,3.3,US,1,5,6
296,2-5,29.99,1.0,31.0,5.0,10,10857.0,Easy,Piston Cup Race,5.0,DUPLO®,4.0,US,1,2,3
297,2-5,29.99,5.0,45.0,4.5,11,10837.0,Easy,Santa's Winter Holiday,4.2,DUPLO®,3.8,US,4,2,9
298,2-5,29.99,16.82623813551358,38.0,4.337640663742107,9,10876.0,0.16760459995106436,Spider-Man & Hulk Adventures,0.13212625397602154,DUPLO®,0.14639915178207324,US,9,4,1
299,1½-3,29.99,16.82623813551358,34.0,4.337640663742107,10,10863.0,0.16760459995106436,My First Animal Brick Box,0.13212625397602154,DUPLO®,0.14639915178207324,US,4,2,7
300,2-5,29.99,1.0,37.0,5.0,11,10878.0,Very Easy,Rapunzel´s Tower,5.0,DUPLO®,5.0,US,11,4,4
301,2-5,29.99,16.82623813551358,59.0,4.337640663742107,10,10868.0,0.16760459995106436,Farm Pony Stable,0.13212625397602154,DUPLO®,0.14639915178207324,US,7,12,3
302,1½-5,29.99,16.82623813551358,70.0,4.337640663742107,10,10865.0,0.16760459995106436,Fun Creations,0.13212625397602154,DUPLO®,0.14639915178207324,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
303,1½-5,29.99,4.0,65.0,4.8,12,10572.0,Very Easy,LEGO® DUPLO® All-in-One-Box-of-Fun,5.0,DUPLO®,4.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
304,2-5,24.99,2.0,26.0,5.0,12,10592.0,Very Easy,Fire Truck,5.0,DUPLO®,5.0,US,9,2,10
305,2-5,24.99,4.0,24.0,5.0,7,10597.0,Easy,Mickey & Minnie Birthday Parade,4.8,DUPLO®,4.7,US,7,2,13
306,2-5,24.99,16.82623813551358,32.0,4.337640663742107,9,10839.0,0.16760459995106436,Shooting Gallery,0.13212625397602154,DUPLO®,0.14639915178207324,US,7,7,3
307,1½-3,24.99,6.0,24.0,2.2,8,10845.0,Average,My First Carousel,2.2,DUPLO®,3.2,US,7,9,9
308,2-5,24.99,16.82623813551358,29.0,4.337640663742107,9,10871.0,0.16760459995106436,Airport,0.13212625397602154,DUPLO®,0.14639915178207324,US,8,5,4
309,2-5,19.99,2.0,39.0,5.0,11,10833.0,Average,Preschool,5.0,DUPLO®,5.0,US,6,7,3
310,1½-3,19.99,5.0,23.0,5.0,6,10847.0,Easy,Number Train,5.0,DUPLO®,4.8,US,3,2,14
311,1½-5,19.99,6.0,36.0,4.8,12,10816.0,Easy,My First Cars and Trucks,5.0,DUPLO®,4.7,US,2,1,3
312,2-5,19.99,2.0,26.0,5.0,10,10812.0,Average,Truck & Tracked Excavator,5.0,DUPLO®,5.0,US,4,2,7
313,2-5,19.99,1.0,23.0,5.0,8,10856.0,Easy,Mater´s Shed,5.0,DUPLO®,5.0,US,2,2,4
314,2-5,19.99,16.82623813551358,26.0,4.337640663742107,9,10867.0,0.16760459995106436,Farmers' Market,0.13212625397602154,DUPLO®,0.14639915178207324,US,4,4,2
315,2-5,19.99,1.0,19.0,3.0,10,10877.0,0.16760459995106436,Belle´s Tea Party,4.0,DUPLO®,4.0,US,5,0.1864448250550526,2
316,1½-3,19.99,16.82623813551358,28.0,4.337640663742107,7,10861.0,0.16760459995106436,My First Emotions,0.13212625397602154,DUPLO®,0.14639915178207324,US,6,3,2
317,2-5,14.99,16.82623813551358,15.0,4.337640663742107,12,10843.0,0.16760459995106436,Mickey Racer,0.13212625397602154,DUPLO®,0.14639915178207324,US,1,1,4
318,2-5,14.99,16.82623813551358,19.0,4.337640663742107,10,10832.0,0.16760459995106436,Birthday Picnic,0.13212625397602154,DUPLO®,0.14639915178207324,US,1,4,1
319,2-5,14.99,1.0,15.0,3.0,10,10809.0,Easy,Police Patrol,4.0,DUPLO®,3.0,US,4,2,5
320,1½-3,14.99,16.82623813551358,41.0,4.337640663742107,9,10862.0,0.16760459995106436,My First Celebration,0.13212625397602154,DUPLO®,0.14639915178207324,US,5,5,5
321,1½-5,14.99,15.0,1.0,4.4,3,2304.0,Easy,LEGO® DUPLO® Green Baseplate,4.0,DUPLO®,3.3,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
322,2-5,9.99,2.0,15.0,5.0,10,10838.0,Very Easy,Family Pets,5.0,DUPLO®,5.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
323,2-5,9.99,16.82623813551358,16.0,4.337640663742107,8,10870.0,0.16760459995106436,Farm Animals,0.13212625397602154,DUPLO®,0.14639915178207324,US,3,2,2
324,1½-3,9.99,16.82623813551358,18.0,4.337640663742107,9,10858.0,0.16760459995106436,My First Puzzle Pets,0.13212625397602154,DUPLO®,0.14639915178207324,US,3,3,2
325,1½-3,4.99,16.82623813551358,6.0,4.337640663742107,11,10851.0,0.16760459995106436,My First Bus,0.13212625397602154,DUPLO®,0.14639915178207324,US,2,2,3
326,1½-3,4.99,16.82623813551358,6.0,4.337640663742107,8,10859.0,0.16760459995106436,My First Ladybug,0.13212625397602154,DUPLO®,0.14639915178207324,US,2,2,4
327,1½-3,4.99,16.82623813551358,6.0,4.337640663742107,8,10860.0,0.16760459995106436,My First Race Car,0.13212625397602154,DUPLO®,0.14639915178207324,US,2,2,3
328,2-5,29.99,1.0,28.0,5.0,9,10608.0,Average,Spider-Man Spider Truck Adventure,5.0,DUPLO®,5.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
329,2-5,14.99,3.0,13.0,3.0,7,10607.0,Easy,Spider-Man Web-Bike Workshop,3.7,DUPLO®,2.5,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
330,2-5,59.99,2.0,110.0,3.0,10,10820.0,Very Easy,LEGO® DUPLO® Creative Building Basket,3.5,DUPLO®,4.0,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
331,2-5,49.99,2.0,86.0,4.5,9,10804.0,Easy,Jungle,4.5,DUPLO®,4.0,US,3,5,5
332,2-5,34.99,16.82623813551358,56.0,4.337640663742107,10,10855.0,0.16760459995106436,Cinderella´s Magical Castle,0.13212625397602154,DUPLO®,0.14639915178207324,US,10,7,7
333,2-5,29.99,16.82623813551358,39.0,4.337640663742107,9,10606.0,0.16760459995106436,Doc McStuffins™ Backyard Clinic,0.13212625397602154,DUPLO®,0.14639915178207324,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
334,2-5,29.99,2.0,30.0,5.0,11,10822.0,Very Easy,Sofia the First Magical Carriage,5.0,DUPLO®,4.5,US,3,4,10
335,1½-5,29.99,16.82623813551358,70.0,4.337640663742107,8,10817.0,0.16760459995106436,LEGO® DUPLO® Creative Chest,0.13212625397602154,DUPLO®,0.14639915178207324,US,4,3,1
336,2-5,24.99,16.82623813551358,30.0,4.337640663742107,10,10828.0,0.16760459995106436,Doc McStuffins´ Pet Vet Care,0.13212625397602154,DUPLO®,0.14639915178207324,US,3,3,2
337,2-5,19.99,3.0,29.0,5.0,10,10590.0,Easy,Airport,5.0,DUPLO®,4.7,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
338,1½-5,19.99,3.0,25.0,4.7,8,10616.0,Easy,My First Playhouse,5.0,DUPLO®,4.7,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
339,1½-5,19.99,16.82623813551358,29.0,4.337640663742107,10,10818.0,0.16760459995106436,My First Truck,0.13212625397602154,DUPLO®,0.14639915178207324,US,4,2,9
340,1½-5,14.99,3.0,12.0,5.0,9,10615.0,Very Easy,My First Tractor,5.0,DUPLO®,4.7,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
341,2-5,9.99,4.0,13.0,4.3,9,10801.0,Easy,Baby Animals,5.0,DUPLO®,4.3,US,0.1578174700269146,0.1864448250550526,0.1846505179022918
342,2-5,9.99,1.0,13.0,5.0,12,10808.0,Very Easy,Little Plane,5.0,DUPLO®,5.0,US,3,5,5
343,1½-5,9.99,16.82623813551358,19.0,4.337640663742107,8,10831.0,0.16760459995106436,My First Caterpillar,0.13212625397602154,DUPLO®,0.14639915178207324,US,3,1,5
344,1½-3,4.99,16.82623813551358,10.0,4.337640663742107,9,10849.0,0.16760459995106436,My First Plane,0.13212625397602154,DUPLO®,0.14639915178207324,US,2,3,3
345,1½-3,4.99,2.0,7.0,4.5,9,10852.0,Very Easy,My First Bird,5.0,DUPLO®,5.0,US,3,4,4
346,1½-3,4.99,2.0,8.0,4.5,9,10850.0,Easy,My First Cakes,5.0,DUPLO®,5.0,US,2,2,2
347,8-12,69.99,1.0,695.0,4.337640663742107,11,41188.0,0.16760459995106436,Breakout from the Goblin King's Fortress,5.0,Elves,0.14639915178207324,US,7,11,5
348,9-12,59.99,2.0,646.0,5.0,9,41194.0,0.16760459995106436,Noctura's Tower & the Earth Fox Rescue,4.5,Elves,3.0,US,3,3,8
349,8-12,49.99,6.0,460.0,4.5,12,41187.0,Average,Rosalyn's Healing Hideout,4.3,Elves,4.2,US,1,9,7
350,8-12,39.99,2.0,451.0,4.5,11,41193.0,Average,Aira & the Song of the Wind Dragon,5.0,Elves,4.5,US,2,9,8
351,8-12,29.99,8.0,339.0,4.3,11,41183.0,Average,The Goblin King's Evil Dragon,4.3,Elves,4.4,US,4,3,12
352,8-12,29.99,2.0,360.0,4.0,11,41192.0,Average,Azari & the Fire Lion Capture,4.0,Elves,3.5,US,3,5,8
353,7-12,19.99,2.0,205.0,5.0,11,41191.0,Average,Naida & the Water Turtle Ambush,5.0,Elves,5.0,US,1,3,4
354,7-12,19.99,2.0,145.0,5.0,8,41186.0,Average,Azari & the Goblin Forest Escape,5.0,Elves,3.5,US,1,4,8
355,7-12,14.99,2.0,149.0,5.0,13,41190.0,Easy,Emily Jones & the Eagle Getaway,5.0,Elves,5.0,US,1,4,5
356,7-12,59.99,3.0,637.0,5.0,8,41185.0,Average,Magic Rescue from the Goblin Village,5.0,Elves,4.5,US,5,15,1
357,7-12,9.99,3.0,67.0,5.0,7,41181.0,Easy,Naida's Gondola & the Goblin Thief,5.0,Elves,5.0,US,1,1,4
358,7-12,19.99,4.0,226.0,5.0,8,41182.0,Average,The Capture of Sophie Jones,4.5,Elves,5.0,US,3,5,3
359,7-12,99.99,4.0,871.0,5.0,10,41318.0,Average,Heartlake Hospital,4.8,Friends,4.0,US,10,11,2
360,6-12,69.99,8.0,622.0,4.6,9,41314.0,Average,Stephanie's House,4.1,Friends,3.3,US,8,9,10
361,7-12,69.99,2.0,603.0,5.0,8,41317.0,Challenging,Sunshine Catamaran,4.5,Friends,5.0,US,12,6,11
362,6-12,69.99,7.0,722.0,4.6,9,41340.0,Average,Friendship House,4.1,Friends,4.0,US,11,9,4
363,8-12,59.99,3.0,585.0,3.3,10,41324.0,Average,Snow Resort Ski Lift,3.7,Friends,3.7,US,7,15,9
364,7-12,54.99,16.82623813551358,488.0,4.337640663742107,8,41339.0,0.16760459995106436,Mia's Camper Van,0.13212625397602154,Friends,0.14639915178207324,US,5,4,8
365,6-12,49.99,6.0,589.0,4.8,10,41313.0,Easy,Heartlake Summer Pool,4.5,Friends,4.0,US,7,9,9
366,6-12,44.99,1.0,460.0,4.0,9,41338.0,Average,Stephanie's Sports Arena,4.0,Friends,1.0,US,7,8,3
367,6-12,39.99,16.82623813551358,370.0,4.337640663742107,9,41320.0,0.16760459995106436,Heartlake Frozen Yogurt Shop,0.13212625397602154,Friends,0.14639915178207324,US,5,11,4
368,7-12,39.99,4.0,402.0,5.0,9,41323.0,Average,Snow Resort Chalet,5.0,Friends,4.5,US,5,6,5
369,6-12,39.99,3.0,326.0,4.0,11,41325.0,Challenging,Heartlake City Playground,3.7,Friends,3.0,US,7,9,4
370,6-12,32.99,3.0,378.0,4.7,9,41336.0,Average,Emma's Art Café,2.7,Friends,3.3,US,6,7,7
371,6-12,29.99,2.0,351.0,5.0,11,41335.0,Challenging,Mia's Tree House,5.0,Friends,5.0,US,6,6,6
372,6-12,29.99,2.0,307.0,5.0,9,41322.0,Average,Snow Resort Ice Rink,4.5,Friends,4.5,US,1,4,3
373,6-12,29.99,1.0,309.0,5.0,10,41316.0,Easy,Andrea's Speedboat Transporter,5.0,Friends,5.0,US,1,2,4
